a, 工
jce, 肾
jcf, 坚
jcg, 蚂
jcm, 贤
jcn, 蚆
jcu, 竖
jcx, 紧
jcy, 螞
jde, 蝴
jdf, 晨
jdg, 蛄
jdg, 䖨
jdh, 蚌
jdu, 旲
jef, 暖
jef, 冐
jeg, 明
jeg, 蚏
jel, 盟
jey, 䖶
jfc, 野
jfd, 里
jff, 蛙
jff, 圼
jfh, 旰
jfh, 旪
jfh, 虷
jfi, 昧
jfj, 旱
jft, 暑
jfy, 时
jfy, 䖞
jge, 晴
jgf, 旦
jgg, 旺
jgg, 蚟
jgh, 是
jgj, 量
jgk, 晤
jgm, 师
jhf, 冒
jhf, 㫔
jhh, 刂
jhk, 申
jhk, 曱
jhk, 甴
jhn, 早
jhy, 虲
jiq, 晃
jja, 曝
jjf, 昌
jjg, 昍
jjg, 蚎
jjj, 晶
jjq, 蝎
jjy, 䖵
jkj, 蝇
jkm, 蜗
jlc, 曼
jlf, 蛊
jlf, 昷
jlh, 蛼
jlh, 䖬
jlk, 蛔
jlt, 㫑
jlx, 螺
jmd, 映
jmg, 蚰
jmh, 帅
jmj, 旵
jmn, 虮
jmy, 蛽
jng, 蛡
jnh, 暇
jnn, 虬
jnv, 电
jog, 显
jou, 炅
jou, 㫧
joy, 炚
jpj, 螟
jpl, 晕
jpx, 蛇
jqb, 昂
jqk, 晚
jqr, 易
jqw, 歇
jrg, 蝗
jrh, 昕
jrh, 蚚
jri, 蛛
jsd, 颗
jsg, 晒
jsh, 虰
jsi, 果
jsr, 晰
jsu, 杲
jsy, 蚞
jtd, 蜂
jtg, 星
jth, 昨
jtm, 晌
jtr, 蛾
jtx, 晦
jty, 临
juf, 昱
juj, 暗
juk, 蜕
juu, 昗
jvb, 旯
jvf, 妟
jvg, 归
jvk, 昭
jvt, 旫
jvt, 虭
jwg, 蛤
jwi, 㬰
jxb, 㫐
jxg, 蠅
jxx, 昆
jyg, 蛀
jyi, 景
jyq, 蚁
jyr, 昘
jyt, 旷
jyt, 昉
jyt, 蚄
jyu, 旻
jyy, 蚊
jyy, 旼
kad, 嘶
kag, 叿
kah, 呀
kaj, 噶
kaq, 哎
kaw, 哄
kbf, 咠
kbg, 吇
kbg, 咡
kbh, 叩
kbn, 吔
kbs, 啊
kcb, 邑
kcc, 嗓
kcg, 吗
kcn, 吧
kcq, 吮
kct, 唉
kcw, 唆
kcy, 叹
kcy, 嗎
kdg, 咕
kdh, 嘎
kdm, 顺
kdu, 㕦
kdx, 咙
kdy, 吠
kef, 肙
keg, 咀
kel, 嚼
keq, 鹃
key, 吸
kfa, 喷
kfc, 吱
kff, 哇
kfg, 吐
kfh, 叶
kfi, 味
kfj, 嘲
kfk, 嘻
kfl, 鄙
kfp, 噎
kft, 哮
kfy, 吋
kgb, 吨
kgd, 吴
kge, 哺
kgf, 呈
kgg, 㕵
kgg, 㕶
kgh, 吓
kgi, 呸
kgk, 喇
kgn, 号
kgo, 哑
kgp, 逞
kha, 距
khc, 踊
khd, 跨
khe, 啃
khf, ⻊
khg, 践
khh, 趾
khj, 踢
khk, 中
khl, 盅
khm, 跺
khn, 忠
khp, 踪
khq, 跑
khr, 跌
kht, 路
khu, 足
khv, 跟
khw, 趴
khx, 嘴
khy, 卟
kie, 哨
kit, 吵
kjf, 哩
kjh, 呻
kjj, 唱
kjq, 喝
kju, 虽
kkc, 骂
kkd, 器
kkf, 吕
kkg, 吅
kkh, 串
kkk, 品
kkm, 咒
kld, 咽
klf, 嘿
klg, 呬
klh, 呷
klh, 唓
klj, 别
klk, 咖
klr, 另
klt, 叻
kma, 嗣
kmb, 郧
kmd, 喘
kmh, 吊
kml, 勋
kmn, 叽
kmu, 员
kmu, 員
kmw, 呐
kmy, 呗
kmy, 唄
kng, 叼
knh, 叫
knt, 嘱
knt, 㕧
knx, 呢
kny, 吣
koy, 咪
koy, 吙
kpg, 喧
kpt, 喀
kqb, 兄
kqg, 唫
kqi, 史
kqm, 唤
kqn, 咆
kqq, 哆
kqr, 吻
kqw, 吹
kqy, 鸣
krg, 㕷
krh, 听
krr, 啪
krt, 啤
kru, 啦
ksg, 哂
ksh, 叮
ksj, 喳
ksk, 呵
ksu, 呆
ksy, 㕲
kta, 噬
ktf, 唾
kth, 咱
ktk, 咯
ktm, 响
ktn, 吃
ktr, 哦
ktu, 呼
kty, 呚
kty, 咊
kug, 㕸
kuh, 㖕
kup, 啼
kuq, 咬
kvf, 哪
kvi, 啸
kvn, 㕤
kvr, 叧
kvt, 叨
kwb, 呛
kwc, 嗡
kwf, 咐
kwg, 哈
kwn, 喉
kwu, 只
kwv, 吩
kwx, 哗
kwy, 叭
kwy, 㕥
kxn, 叱
kxq, 哟
kxy, 吆
kyb, 哼
kyg, 唁
kyk, 嚷
kym, 吭
kyn, 咏
kyp, 嚎
kys, 嘛
kyt, 㕫
kyy, 呅
lak, 㘟
lbd, 囝
lca, 轻
lcc, 轰
lci, 囜
lci, 㘝
lcu, 罵
ldd, 固
ldf, 罟
ldg, 轱
ldg, 軲
ldi, 因
ldn, 恩
lds, 畸
ldt, 畴
ldy, 畎
ldy, 軑
ldy, 轪
lef, 胃
leg, 䢁
lei, 圂
lfc, 罢
lff, 畦
lfh, 轩
lfh, 軒
lfi, 団
lfj, 䍐
lfk, 辕
lfn, 转
lfo, 黑
lfq, 园
lft, 团
lgb, 囤
lgd, 囯
lge, 畏
lgg, 軖
lgk, 辐
lgm, 辆
lgn, 车
lgy, 国
lhd, 罪
lhj, 罩
lhk, 㐃
lhn, 皿
lii, 囦
liu, 眔
liu, 軣
ljx, 辊
lkb, 辑
lkc, 驾
lkd, 回
lkf, 軎
lkg, 加
lkh, 甽
lkh, 䡅
lkm, 贺
lks, 架
lle, 㘞
llf, 畕
llg, 䡒
llh, 䡛
llk, 㘡
lll, 田
llr, 男
llt, 㽖
llt, 䡃
lmg, 轴
lmg, 軸
lmh, 軕
lmn, 䡄
lmu, 買
lna, 辗
lnd, 囙
lng, 翈
lnn, 轧
lnn, 劜
lnn, 軋
lnt, 力
lnu, 思
lou, 䍘
lpe, 边
lpk, 连
lpk, 連
lqj, 蜀
lqp, 逻
lqu, 罗
lqw, 软
lqy, 鸭
lrf, 堑
lrh, 斩
lrh, 斬
lrj, 暂
lsh, 町
lsi, 困
lsj, 甼
lsu, 䍒
ltd, 轿
lti, 囷
ltk, 略
ltu, 图
lty, 畋
lud, 圈
luf, 畔
lug, 䢂
luq, 较
lvd, 囡
lvf, 婁
lvf, 㚻
lvn, 轨
lvn, 軌
lwg, 输
lwi, 办
lwi, 囚
lwj, 界
lwx, 轮
lwy, 㽗
lxi, 累
lxx, 毗
lyc, 辙
lyd, 圁
lyf, 詈
lyj, 罚
mad, 曲
maf, 嵌
maf, 㞬
mag, 屸
mak, 冊
maw, 典
may, 戝
mbb, 㕀
mbg, 㞨
mbh, 邮
mbh, 邖
mbh, 郥
mbh, 䢳
mbn, 貤
mcb, 岜
mci, 凤
mci, 禸
mcu, 殳
mcw, 峻
mde, 贿
mdf, 岩
mdg, 岵
mdi, 央
mdl, 盎
mdo, 炭
mdq, 鸯
mdr, 屵
mds, 崎
med, 髓
mee, 崩
mef, 骨
mef, 胄
meg, 岄
mer, 㞧
met, 屷
mey, 骸
mfd, 冉
mfd, 冃
mfd, 冄
mff, 峙
mff, 亗
mfh, 屽
mfk, 周
mfn, 赎
mft, 财
mga, 赋
mgk, 同
mgn, 屿
mgu, 峡
mgy, 贱
mhd, 凪
mhg, 幅
mhj, 帽
mhk, 巾
mhm, 帆
mhn, 冂
mhr, 帕
mht, 帐
mhu, 幢
mie, 峭
miu, 汖
mjf, 㞱
mjh, 则
mjh, 則
mjq, 赐
mjv, 岿
mkd, 冋
mlh, 岬
mlr, 崭
mlr, 屴
mmf, 峀
mmg, 岫
mmh, 屾
mmj, 岀
mmm, 山
mmn, 㞦
mmq, 岗
mmv, 婴
mmy, 賏
mnb, 岂
mnb, 㐕
mnm, 凯
mnn, 屺
mnn, 乢
mnv, 囘
moi, 㶡
mpd, 迪
mpd, 廸
mpf, 崇
mpg, 贮
mpi, 䢙
mpk, 辿
mpu, 㞫
mqb, 见
mqc, 购
mqd, 赡
mqf, 崟
mqg, 崯
mqi, 风
mqi, 冈
mqi, 罓
mqj, 刚
mqq, 网
mqu, 岁
mrc, 贩
mrg, 凰
mrg, 岶
mrh, 岓
msi, 凩
msj, 剁
msu, 朵
mta, 账
mtd, 峰
mtk, 赂
mtn, 几
mtp, 贬
mtr, 峨
mtv, 巍
mty, 败
mty, 敗
muf, 岦
muj, 峷
muk, 赔
mul, 赠
muv, 赚
mvr, 屶
mwf, 赊
mwi, 内
mwu, 㞤
mww, 肉
mwy, 崔
mxx, 幽
myd, 丹
mye, 彤
myf, 赃
myf, 訔
myi, 凡
myu, 㞵
myy, 㞶
nae, 展
nag, 羾
naj, 异
naj, 羿
nan, 屉
nat, 懂
nav, 民
naw, 殿
nay, 慌
nbc, 慑
nbd, 㞌
nbh, 邔
nbh, 䣁
nbm, 屈
nbn, 忚
nbt, 敢
ncd, 惨
ncf, 怪
nci, 㞋
ncv, 㞎
nda, 惰
ndd, 居
ndg, 怙
ndj, 剧
ndm, 怖
ndn, 忧
ndo, 恢
ndy, 忕
nfa, 愤
nfc, 层
nff, 恃
nfh, 慎
nfh, 忓
nfi, 慰
nfi, 屚
nfk, 卂
nfp, 迅
nft, 屠
nfu, 导
nfy, 忖
ngc, 屋
ngd, 刁
nge, 情
ngf, 䍿
ngg, 忹
ngh, 怔
ngi, 怀
ngj, 恒
ngk, 司
nhd, 眉
nhd, ⺪
nhi, 疋
nhj, 蛋
nhk, 丩
nht, 收
nhw, 惧
nhy, 疏
nie, 悄
nii, 尿
nii, 氹
niq, 恍
nir, 犀
njf, 悍
njl, 慢
njq, 惕
njt, 惺
nkf, 吢
nku, 辟
nla, 翼
nld, 乪
nld, 屇
nlg, 怬
nlr, 惭
nlt, 忇
nmd, 届
nmg, 恫
nmg, 怞
nmh, 刷
nmi, 屃
nmi, 屓
nmj, 㞯
nmv, 凥
nng, 己
nnh, 书
nnk, 局
nnl, 乙
nnn, 忆
nnn, 忋
nnu, 忌
nnv, 乜
nnw, 快
nny, 羽
nny, 㤈
noi, 屎
nov, 屡
npe, 迉
npq, 忱
nqe, 懈
nqg, 惍
nrf, 習
nrg, 怕
nrh, 忻
nrq, 愧
nsg, 恓
nsh, 忊
nsi, 杘
ntb, 悸
ntc, 发
ntd, 恬
nte, 必
ntf, 尾
ntg, 性
ntj, 虱
ntk, 属
ntl, 恤
ntm, 懊
ntt, 履
ntx, 悔
nty, 改
nty, 攺
nua, 屏
nud, 习
nud, 㞐
nuf, 翌
nug, 翋
nug, 㥃
nui, 飞
nuj, 惮
nuk, 悦
nuk, 屖
nul, 憎
nuy, 悯
nvc, 慨
nve, 恨
nvg, 妀
nvt, 忉
nvv, 尻
nwe, 戮
nwg, 恰
nwi, 乆
nwi, 夬
nwy, 惟
nxf, 惯
nxg, 憴
nxv, 尼
nxx, 屁
nyb, 恼
nyh, 惦
nyi, 尺
nyi, 乄
nyi, 㣺
nyj, 昼
nyn, 忙
nyp, 迟
nyt, 㤃
nyu, 尽
nyv, 慷
nyw, 以
nyy, 忟
oaf, 煤
oag, 灴
oag, 䉺
oaj, 灷
oan, 炬
oat, 烧
oaw, 烘
obg, 籽
obh, 邩
obn, 灺
oca, 烃
ocn, 粑
ode, 糊
odg, 炻
odg, 䊀
odm, 烦
odu, 类
oeg, 粗
oeh, 㶲
oey, 烼
ofd, 糯
ofg, 灶
ofh, 籵
ofh, 㶥
oft, 烤
ofy, 籿
ogd, 业
oge, 精
ogj, 粳
ogm, 炳
ogu, 凿
ohk, 粘
oit, 炒
oja, 爆
ojf, 焊
ojh, 灲
ojy, 烛
okk, 燥
okw, 炽
old, 烟
olf, 畨
olg, 畑
olh, 炠
omg, 粙
omh, 灿
omh, 籼
omn, 籶
onb, 㐘
onr, 断
onw, 炔
ony, 烬
ooo, 火
oou, 炎
ooy, 炏
opf, 烷
opi, 迷
opw, 熔
oqb, 灮
oqd, 燃
oqi, 烁
oqm, 焕
oqn, 炮
oqv, 焰
oqw, 炊
oqy, 灼
oqy, 㶤
org, 粕
orh, 炘
orh, 䉼
osg, 粞
osh, 灯
osy, 炑
otd, 烽
otf, 糙
oth, 炸
otk, 烙
oty, 敉
oty, 炇
oty, 秌
ouf, 料
oug, 粒
ouk, 焙
ovb, 㶢
ovf, 娄
ovg, 籹
ovt, 数
ovt, 灱
owf, 烩
owv, 粉
oym, 炕
oyn, 炉
oyt, 米
oyv, 粮
oyw, 粹
oyy, 炆
pah, 宦
paj, 寞
pam, 宽
pbf, 字
pbj, 㝋
pcu, 㝊
pdc, 宏
pde, 寡
pdf, 宕
pdf, 㝒
pdh, 害
pds, 寄
pdu, 宊
pdx, 宠
pef, 肎
peg, 宜
pei, 农
peu, 家
pfi, 宗
pfj, 寒
pfq, 完
pfu, 守
pgc, 室
pgf, 宇
pgf, 㝉
pgh, 定
pgj, 宣
pgk, 富
pgm, 寅
pgn, 写
pgy, 宝
phi, 寂
phn, 官
phu, 㓀
pie, 宵
piu, 㲾
pjd, 幂
pjh, 审
pjm, 寓
pjv, 宴
pkk, 宫
plj, 军
plj, 軍
pmb, 冗
pmb, 宂
pmf, 宙
pmj, 冚
pnh, 寐
pnt, 密
pnw, 寥
pny, 廴
pou, 灾
pou, 冞
pou, 宩
ppp, 之
ppu, 㝎
pqb, 宛
pqb, ⺳
pqk, 冤
pqv, 冘
prg, 宾
prh, 牢
psj, 宁
psu, 宋
pta, 宅
ptf, 宪
ptk, 客
pud, 实
pue, 衫
puf, 衬
pug, 袜
puh, 补
pui, 衤
puj, 宰
pum, 袖
puq, 袍
pus, 襟
put, 袄
puu, 宍
puv, 初
puw, 裕
puy, 裤
pvb, 宄
pvf, 安
pvs, 案
pwa, 空
pwb, 窿
pwd, 突
pwf, 罕
pwg, 窒
pwk, 窜
pwl, 穷
pwm, 帘
pwn, 窟
pwr, 窑
pwt, 窗
pwu, 穴
pwu, 㓁
pwv, 究
pww, 容
pwy, 鹤
pxb, 它
pxb, 宆
pyb, 祁
pyd, 祷
pye, 祖
pyf, 社
pyf, 㝘
pyg, 福
pyi, 礻
pyj, 神
pyk, 祝
pym, 视
pyn, 冖
pyr, 祈
pyr, 㝑
pyu, 祥
pyv, 禄
qaf, 钳
qag, 釭
qaj, 错
qal, 锚
qav, 氏
qay, 釴
qay, 鈛
qbc, 镊
qbg, 铒
qbg, 釨
qbg, 鉺
qbh, 钌
qbh, 卬
qbh, 夘
qbh, 邜
qbh, 釕
qbk, 凶
qbl, 锰
qbn, 怨
qbn, 夗
qbn, 釶
qbp, 迎
qbq, 鸳
qcb, 色
qci, 勾
qcn, 钯
qcn, 鈀
qcy, 鎷
qdb, 危
qdg, 钴
qdg, 鈷
qdg, 鉐
qdm, 希
qdo, 然
qdr, 厃
qdt, 铸
qdu, 镣
qdw, 詹
qdy, 釱
qeg, 钥
qeg, 鈅
qej, 角
qet, 钐
qet, 釢
qet, 釤
qev, 解
qfd, 勻
qfg, 钍
qfg, 釷
qfh, 针
qfh, 針
qfh, 釬
qfh, 㚈
qfl, 镭
qft, 锗
qgb, 印
qge, 铺
qgf, 鱼
qgh, 钙
qgj, 鲁
qgl, 鳃
qgo, 鳞
qgq, 鲍
qgu, 鲜
qgy, 钱
qhd, 䀏
qhg, 钼
qhg, 鉬
qhg, 䤠
qhj, 亇
qhk, 钻
qhy, 外
qhy, 钋
qhy, 釙
qie, 销
qii, 乐
qii, 兆
qim, 锁
qip, 逃
qit, 钞
qiu, 尔
qiu, 淾
qiy, 釥
qjd, 旬
qjg, 鈤
qjh, 钊
qjh, 刈
qjh, 釗
qjn, 龟
qjq, 锡
qjy, 鉵
qkd, 句
qke, 象
qkf, 名
qkg, 釦
qkh, 钏
qkh, 釧
qkk, 铝
qkm, 锅
qkq, 免
qld, 甸
qlg, 钿
qlg, 鈿
qlh, 钾
qlh, 鉀
qlp, 链
qlq, 锣
qlt, 釛
qmg, 铀
qmg, 鈾
qmj, 铡
qmk, 铅
qmn, 釠
qmq, 钢
qmu, 负
qmu, 負
qmw, 钠
qmy, 钡
qmy, 鋇
qna, 饶
qnb, 饣
qnd, 锯
qne, 馁
qng, 乌
qng, 䦀
qnh, 钮
qnj, 蚀
qnk, 馈
qnm, 饥
qnn, 钇
qnn, 钆
qnn, 釓
qnn, 釔
qnn, 釲
qnp, 馆
qnq, 饮
qnr, 饭
qnt, 饿
qnu, 饼
qnu, 㣻
qnv, 包
qny, 鈊
qoi, 匊
qoi, 灳
qou, 炙
qou, 魚
qoy, 钬
qoy, 鈥
qoy, 銤
qpg, 锭
qqb, 匈
qqg, 鍂
qqi, 匁
qqi, 匇
qqk, 铭
qqn, 钨
qqt, 铆
qqu, 多
qqu, 爻
qqw, 钦
qqy, 釸
qre, 勿
qrg, 铂
qrg, 鉑
qrh, 釿
qrm, 锦
qrn, 忽
qrq, 锨
qrw, 铁
qry, 匆
qsg, 钵
qsh, 钉
qsh, 釘
qsj, 刹
qsu, 杀
qsy, 鈢
qta, 猎
qtd, 锋
qte, 犭
qtf, 钎
qtg, 狂
qth, 镍
qtj, 独
qtk, 铬
qtm, 猾
qtn, 儿
qtn, 勹
qtn, ⺈
qto, 锹
qtp, 狞
qtq, 狗
qtr, 狐
qtu, 狡
qtv, 狠
qtw, 猴
qty, 狼
qty, 乂
qty, 鉌
qty, 㐅
qud, 匀
qug, 镁
qug, 鉝
qug, 鍆
quh, 锌
quh, 鋅
quj, 镜
quk, 锐
qun, 钔
qup, 镑
quq, 铰
qut, 铲
qux, 锑
qvb, 邹
qve, 银
qvf, 刍
qvf, 臽
qvg, 钕
qvg, 釹
qvh, 争
qvn, 急
qvn, 釚
qvt, 煞
qvt, 釖
qvv, 勼
qvw, 雏
qwd, 锻
qwi, 勽
qwu, 欠
qwy, 锥
qwy, 釟
qxv, 匂
qya, 镀
qyd, 訇
qye, 铱
qyf, 䚻
qyi, 久
qyi, 勺
qyi, 夊
qyk, 镶
qym, 镐
qyo, 灸
qyt, 钫
qyt, 鈁
qyv, 贸
qyy, 鈫
raa, 拭
rab, 皂
rad, 撕
rae, 撒
rag, 扛
raj, 措
ral, 描
ran, 拒
rap, 捞
raq, 抠
raw, 拱
ray, 找
rbc, 报
rbg, 挕
rbh, 邤
rbh, 㧄
rbi, 拯
rbm, 拙
rbn, 扡
rcb, 抒
rcc, 掇
rcd, 掺
rce, 捅
rcf, 择
rci, 反
rck, 抬
rcn, 把
rcn, 皅
rcp, 返
rct, 挨
rcu, 㿝
rcw, 摊
rcy, 瓜
rcy, 払
rdb, 扼
rdc, 拔
rdf, 振
rdg, 拓
rdn, 扰
rdp, 挞
rdu, 撩
rdu, 㚖
rdw, 捧
rdx, 拢
rdy, 㧋
ref, 援
reg, 抈
reh, 拥
rep, 授
rer, 摇
ret, 扔
rfc, 技
rff, 持
rfg, 扗
rfh, 盾
rfh, 扞
rfj, 皁
rfl, 擂
rfm, 质
rfp, 挝
rfq, 抚
rft, 拷
rfw, 扶
rgb, 邱
rgd, 丘
rge, 捕
rgf, 皇
rgg, 抂
rgk, 后
rgm, 岳
rgs, 抹
rgt, 乒
rgu, 挟
rgv, 捷
rgw, 兵
rgy, 乓
rha, 掳
rhb, 卸
rhc, 披
rhd, 排
rhf, 看
rhg, 扯
rhh, 攫
rhj, 掉
rhk, 牛
rhy, 扑
rie, 捎
rii, 朱
rip, 撑
rit, 抄
riu, 泉
riv, 挡
rjb, 撮
rjf, 捍
rjg, 担
rjg, 抇
rjn, 拽
rjq, 揭
rjt, 揽
rkb, 揖
rke, 捐
rkg, 扣
rkh, 捉
rkk, 操
rkl, 拐
rkm, 损
rlf, 摆
rlf, 畠
rlg, 舞
rlh, 押
rlh, 捙
rls, 捆
rlt, 撂
rlt, 劤
rlt, 劧
rlt, 劰
rlt, 扐
rma, 缸
rmc, 投
rmd, 揣
rmg, 抽
rmh, 帛
rmk, 缶
rmn, 缺
rmw, 摧
rna, 抿
rnb, 气
rnc, 氢
rnd, 据
rnd, 戶
rne, 氖
rng, 握
rng, 挧
rng, 䎅
rnh, 扭
rnn, 扎
rnn, 癿
rno, 氮
rnp, 氨
rnr, 扬
rnt, 拨
rnw, 氛
rnx, 氟
rny, 拟
rny, 抋
rov, 搂
rpd, 迫
rpd, 廹
rpf, 皖
rpk, 近
rpl, 挥
rpr, 摈
rps, 拧
rpv, 按
rpw, 控
rqa, 抵
rqb, 抑
rqb, 皃
rqc, 鬼
rqg, 捦
rqi, 挑
rqk, 拘
rqm, 换
rqn, 抱
rqr, 掏
rqv, 掐
rqw, 欣
rqy, 的
rrc, 扳
rrg, 拍
rrg, 㿟
rrh, 折
rrh, 抙
rrh, 斦
rrk, 哲
rrp, 逝
rrq, 掀
rrr, 白
rry, 拆
rsg, 拪
rsh, 打
rta, 托
rtb, 拖
rtd, 括
rte, 搬
rtf, 插
rtg, 手
rto, 揪
rtt, 斤
rtt, ⺁
rty, 敀
rua, 拼
rud, 搓
ruf, 拦
rug, 拉
rug, 捫
ruj, 撞
rum, 摘
run, 扪
rut, 搁
ruv, 接
rvf, 挪
rvg, 扫
rvg, 㧮
rvh, 搜
rvk, 招
rvl, 抛
rvn, 殷
rvn, 扏
rvt, 㧅
rvy, 执
rwb, 抢
rwg, 拴
rwi, 失
rwp, 迭
rwu, 㒵
rwv, 扮
rww, 挫
rwx, 抡
rwy, 扒
rxb, 皀
rxj, 指
rxn, 㧈
rxx, 批
rxy, 拇
ryc, 撤
ryg, 拄
ryh, 掂
ryi, 斥
ryj, 挤
ryk, 攘
ryl, 擅
rym, 搞
ryn, 护
ryt, 扩
ryt, 㧍
ryv, 搪
ryw, 掖
ryx, 摔
ryy, 抆
saa, 械
sad, 棋
saf, 柑
saf, 杢
sag, 杠
sai, 栋
saj, 模
sam, 横
san, 柜
sap, 檬
saq, 枢
say, 杙
sbb, 椰
sbd, 椭
sbf, 李
sbg, 杍
sbg, 栮
sbh, 邒
sbh, 䢶
sbn, 杝
sce, 桶
scf, 树
scg, 杩
scn, 杷
scw, 梭
scy, 权
scy, 榪
sdg, 枯
sdg, 柘
sdg, 㭅
sdh, 楔
sdm, 顶
sds, 椅
sdt, 梆
sdu, 䙲
sdw, 棒
sdy, 杖
sdy, 杕
sdy, 枤
see, 棚
seg, 枂
set, 杉
set, 㭁
sey, 极
sey, 㭬
sfc, 枝
sff, 桂
sff, 垔
sfg, 杜
sfh, 杆
sfi, 标
sfk, 桔
sft, 材
sfw, 棱
sfy, 村
sga, 醋
sgc, 酸
sgd, 本
sgd, 酉
sgf, 酝
sgg, 枉
sgh, 丁
sgi, 杯
sgj, 醒
sgk, 梧
sgm, 柄
sgn, 配
sgo, 醚
sgq, 酌
sgw, 酚
sgy, 栈
shg, 相
shg, 杫
shi, 椒
shn, 想
shy, 朴
sie, 梢
siv, 档
siy, 㭂
sjf, 杳
sjg, 查
sjj, 覃
sjs, 棵
sjt, 槛
sjx, 棍
skd, 可
skf, 杏
skh, 杊
sks, 哥
slf, 㭗
slg, 柶
slh, 柙
slk, 枷
slt, 朸
sly, 楞
smg, 柚
smh, 杣
smm, 栅
smn, 机
smq, 枫
smu, 贾
smu, 賈
smy, 梖
snb, 朰
snb, 㐉
sng, 栩
snn, 札
snn, 杞
snr, 杨
sny, 杺
sou, 杰
sou, 粟
sou, 䙳
sov, 楼
spd, 廼
spd, 迺
spf, 棕
sph, 棺
spq, 枕
sps, 柠
spw, 榨
sqc, 构
sqd, 桅
sqi, 桃
sqq, 攀
sqt, 柳
sqy, 榴
src, 板
srg, 柏
srh, 析
srh, 杽
sri, 株
srm, 棉
srq, 槐
sry, 檄
ssb, 郴
sse, 彬
ssf, 禁
ssg, 栖
ssh, 朾
ssk, 柯
ssn, 楚
sso, 焚
ssq, 梦
sss, 森
ssu, 栗
ssv, 婪
ssy, 林
std, 桥
stf, 橇
sth, 柞
stk, 格
stt, 覆
stu, 䅇
stx, 梅
sty, 枚
sty, 柇
sud, 样
suf, 栏
sug, 柆
sug, 椚
suh, 梓
suj, 樟
sup, 榜
suq, 校
sux, 梯
svc, 概
sve, 根
svf, 要
svg, 桕
svn, 朹
svt, 朷
swb, 枪
swc, 松
swg, 栓
swy, 朲
swy, 朳
sxe, 椽
sxn, 朼
sxn, 杛
sxx, 楷
sxy, 㭃
syc, 梳
syf, 桩
syg, 柱
syi, 术
syl, 檀
sym, 杭
syp, 述
syt, 枋
syv, 榔
tad, 箕
taf, 笁
tag, 筐
tak, 升
tam, 筑
tau, 䇝
tav, 乇
tay, 长
tay, 䄩
tbb, 竾
tbb, 㐌
tbf, 季
tbf, 䇯
tbg, 秄
tbh, 䄦
tbn, 彵
tbn, 䄬
tca, 径
tcb, 笆
tcf, 笃
tcu, 么
tcu, 篤
tcy, 私
tda, 矩
tdd, 舌
tdf, 䇢
tdg, 短
tdg, 秙
tdg, 䄷
tdh, 逢
tdi, 夭
tdj, 乔
tdk, 知
tdn, 乱
tdp, 适
tdt, 敌
tdu, 矢
tdx, 笼
tdy, 㣕
teg, 租
teg, 䄴
tei, 舟
tek, 甪
tel, 盘
tem, 般
tep, 透
ter, 秀
ter, 㣊
tet, 艇
tet, 䄧
tev, 稻
tew, 舱
tey, 航
tfa, 垂
tfc, 丢
tfd, 壬
tfd, ⺧
tff, 竺
tff, 玍
tfh, 秆
tfj, 午
tfj, 竿
tfk, 千
tfl, 德
tfn, 毛
tfp, 迁
tfq, 先
tgd, 生
tgg, 彺
tgh, 征
tgj, 重
tgk, 衙
tgl, 熏
tgm, 策
tgu, 笺
tgv, 秉
tha, 算
thc, 彼
thd, 自
thf, 乍
thf, 䇛
thg, 片
thg, 䄳
thi, 处
thk, 咎
thl, 鼻
thn, 息
thp, 延
tie, 稍
tif, 衍
tig, 簿
tii, 乑
tir, 箔
tit, 秒
tiu, 尓
tjf, 香
tjg, 得
tjh, 利
tjr, 犁
tjs, 梨
tjt, 复
tju, 䖝
tkf, 各
tkf, 㕿
tkg, 和
tkh, 种
tkm, 禹
tkw, 积
tld, 血
tld, 甶
tlf, 备
tlf, 盉
tlf, 笽
tlj, 笚
tlk, 徊
tln, 惫
tlo, 粤
tlq, 箩
tlr, 务
tlr, 竻
tlu, 衅
tmb, 秃
tmc, 役
tmd, 身
tmf, 笛
tmg, 微
tmg, 秞
tmg, 㣙
tmh, 币
tmh, 秈
tmj, 屲
tmj, 㟀
tmk, 向
tmo, 奥
tmq, 秽
tmu, 筫
tmv, 凢
tmv, 処
tnb, 乞
tnn, 筷
tnn, 䄫
tnp, 迄
tnt, 秘
toc, 释
toi, 釆
tol, 番
tom, 釉
ton, 悉
tou, 夈
tov, 篓
toy, 秋
tpe, 稼
tph, 管
tpu, 乏
tqb, 禿
tqd, 稀
tqf, 衔
tqi, 称
tqq, 移
tqt, 黎
tqv, 稳
tra, 箍
trd, 牜
trf, 特
trg, 䄸
trh, 御
tri, 穆
trn, 我
trq, 物
trs, 牺
trt, 牧
trw, 秩
tsf, 䇴
tsg, 笨
tsg, 徆
tsg, 䄽
tsh, 箱
tsh, 㣔
tsu, 条
ttd, 笑
ttf, 笔
ttg, 竹
ttg, 
ttt, 禾
tty, 秝
tue, 箭
tuf, 笠
tuh, 乎
tuj, 简
tuk, 税
tur, 乊
tuu, 冬
tux, 乘
tve, 很
tvf, 委
tvr, 魏
tvt, 笋
twa, 筏
twf, 符
twg, 答
twi, 黍
twt, 徐
twu, 秂
twy, 稚
txd, 龜
txe, 篆
txh, 第
txi, 系
txy, 每
tyb, 篱
tyf, 䇾
tyg, 往
tyi, 入
tym, 稿
tyt, 彷
tyt, 䄱
uad, 疘
uag, 瓶
uag, 冮
uai, 冻
